time[s];Vsg[mV];pH/ion concentration [mM]
9410.15;2416.95;-4.700
9415.13;2416.55;-4.690
9420.07;2416.40;-4.690
9425.03;2416.35;-4.690
9430.26;2415.80;-4.680
9435.24;2415.85;-4.680
9440.23;2415.85;-4.680
9445.21;2415.80;-4.680
9450.14;2415.00;-4.670
9455.12;2415.15;-4.670
9460.06;2414.55;-4.660
9465.05;2414.55;-4.660
9470.01;2414.35;-4.650
9475.24;2414.35;-4.650
9480.23;2413.85;-4.650
9485.16;2413.65;-4.640
9490.14;2413.75;-4.640
9495.09;2413.90;-4.650
9500.05;2414.00;-4.650
9505.04;2414.30;-4.650
9510.03;2414.65;-4.660
9515.01;2414.85;-4.660
9520.59;2414.81;-4.660
9525.58;2414.77;-4.660
9530.53;2415.08;-4.666
9535.49;2415.17;-4.670
9540.43;2415.38;-4.670
9545.06;2415.40;-4.670
9550.01;2415.30;-4.670
9555.56;2415.35;-4.670
9560.53;2415.47;-4.672
9565.52;2415.50;-4.670
9570.50;2415.63;-4.680
9575.49;2415.56;-4.680
9580.46;2415.41;-4.670
9585.40;2415.41;-4.670
9590.39;2415.40;-4.670
9595.37;2414.71;-4.660
9600.33;2414.55;-4.660
9605.29;2414.43;-4.660
9610.27;2414.46;-4.660
9615.26;2414.02;-4.650
9620.24;2413.81;-4.646
9625.23;2413.55;-4.640
9630.21;2413.36;-4.640
9635.20;2413.29;-4.636
9640.18;2413.15;-4.630
9645.17;2413.26;-4.634
9650.11;2412.98;-4.630
9655.33;2412.70;-4.630
9660.29;2412.65;-4.620
9665.22;2412.69;-4.622
9670.21;2412.58;-4.620
9675.19;2412.36;-4.620
9680.18;2412.39;-4.620
9685.12;2412.51;-4.620
9690.09;2412.47;-4.620
9695.08;2412.39;-4.620
9700.06;2412.41;-4.620
9705.04;2412.58;-4.620
9710.03;2412.55;-4.620
9715.01;2412.96;-4.632
9720.00;2412.09;-4.616
9725.27;2411.65;-4.610
9730.24;2410.60;-4.590
9735.18;2411.30;-4.600
9740.17;2411.45;-4.600
9745.15;2411.40;-4.600
9750.14;2411.10;-4.600
9755.12;2411.35;-4.600
9760.11;2411.50;-4.600
9765.09;2411.40;-4.600
9770.08;2410.60;-4.590
9775.06;2411.50;-4.600
9780.01;2412.50;-4.620
9785.26;2424.70;-4.840
9790.24;2440.30;-5.110
9795.23;2448.70;-5.260
9800.21;2452.35;-5.320
9805.20;2453.70;-5.340
9810.18;2454.40;-5.360
9815.17;2454.45;-5.360
9820.16;2454.05;-5.350
9825.14;2453.50;-5.340
9830.12;2452.50;-5.320
9835.11;2452.00;-5.320
9840.09;2452.05;-5.320
9845.06;2451.75;-5.310
9850.56;2451.67;-5.310
9855.48;2451.65;-5.310
9860.11;2451.45;-5.310
9865.07;2451.80;-5.310
9870.03;2451.80;-5.310
9875.59;2451.87;-5.310
9880.54;2451.97;-5.314
9885.50;2451.85;-5.314
9890.49;2451.69;-5.310
9895.47;2451.46;-5.304
9900.46;2451.14;-5.300
9905.44;2450.77;-5.290
9910.43;2450.63;-5.290
9915.36;2450.38;-5.290
9920.34;2450.02;-5.280
9925.33;2449.70;-5.276
9930.31;2449.56;-5.270
9935.30;2449.52;-5.270
9940.28;2449.34;-5.270
9945.26;2449.19;-5.266
9950.46;2448.80;-5.260
9955.41;2448.75;-5.260
9960.39;2449.40;-5.270
9965.33;2449.20;-5.270
9970.30;2449.06;-5.260
9975.23;2448.70;-5.260
9980.22;2448.48;-5.254
9985.15;2448.34;-5.250
9990.13;2447.75;-5.240
9995.12;2447.47;-5.236
10000.10;2446.84;-5.226
10005.04;2446.55;-5.220
10010.27;2446.30;-5.220
10015.22;2445.95;-5.210
10020.21;2446.15;-5.210
10025.16;2446.19;-5.210
10030.12;2446.12;-5.210
10035.05;2446.11;-5.210
10040.04;2445.76;-5.206
10045.02;2445.71;-5.206
10050.01;2445.79;-5.206
10055.23;2446.15;-5.210
10060.20;2446.20;-5.210
10065.13;2446.30;-5.220
10070.11;2446.50;-5.220
10075.04;2446.60;-5.220
10080.03;2446.55;-5.220
10085.01;2446.35;-5.220
10090.28;2445.60;-5.200
10095.26;2445.55;-5.200
10100.25;2444.95;-5.190
10105.23;2444.45;-5.180
10110.21;2444.25;-5.180
10115.20;2444.20;-5.180
10120.13;2443.95;-5.170
10125.06;2443.70;-5.170
10130.27;2444.00;-5.170
10135.25;2443.80;-5.170
10140.19;2443.60;-5.170
10145.16;2443.65;-5.170
10150.09;2443.90;-5.170
10155.08;2444.20;-5.180
10160.01;2444.25;-5.180
10165.54;2444.40;-5.180
10170.52;2444.46;-5.180
10175.14;2444.55;-5.180
10180.05;2444.65;-5.190
10185.04;2444.60;-5.190
10190.00;2444.60;-5.190
10195.55;2444.58;-5.186
10200.54;2444.54;-5.184
10205.50;2444.50;-5.180
10210.45;2444.44;-5.180
10215.43;2444.46;-5.180
10220.42;2444.40;-5.180
10225.40;2444.22;-5.180
10230.33;2443.75;-5.170
10235.57;2443.35;-5.160
10240.51;2443.11;-5.160
10245.45;2442.93;-5.158
10250.42;2442.58;-5.150
10255.37;2442.48;-5.150
10260.31;2442.26;-5.146
10265.28;2441.78;-5.140
10270.26;2441.66;-5.134
10275.25;2441.57;-5.130
10280.21;2441.59;-5.130
10285.41;2441.55;-5.130
10290.36;2441.53;-5.130
10295.30;2441.48;-5.130
10300.23;2441.53;-5.130
10305.21;2441.63;-5.130
10310.20;2441.47;-5.130
10315.18;2441.55;-5.130
10320.14;2441.52;-5.130
10325.05;2441.43;-5.130
10330.02;2441.20;-5.130
10335.24;2440.50;-5.110
10340.22;2441.50;-5.130
10345.20;2441.25;-5.130
10350.19;2440.90;-5.120
10355.17;2440.45;-5.110
10360.16;2439.25;-5.090
10365.14;2438.95;-5.090
10370.13;2438.90;-5.090
10375.11;2439.05;-5.090
10380.10;2438.70;-5.080
10385.08;2439.10;-5.090
10390.07;2439.10;-5.090
10395.05;2438.80;-5.080
10400.04;2438.55;-5.080
10405.02;2438.55;-5.080
10410.00;2438.35;-5.080
10415.27;2437.90;-5.070
10420.25;2437.70;-5.060
10425.24;2437.90;-5.070
10430.22;2437.75;-5.070
10435.21;2437.55;-5.060
10440.20;2437.60;-5.060
10445.18;2437.55;-5.060
10450.16;2437.90;-5.070
10455.15;2437.65;-5.060
10460.13;2437.60;-5.060
10465.11;2437.35;-5.060
10470.10;2437.45;-5.060
10475.09;2437.30;-5.060
10480.07;2437.30;-5.060
10485.06;2437.25;-5.060
10490.04;2437.00;-5.050
10495.01;2436.75;-5.050
10500.55;2436.69;-5.050
10505.54;2436.73;-5.050
10510.52;2436.48;-5.040
10515.51;2436.23;-5.040
10520.49;2436.13;-5.040
10525.48;2435.87;-5.030
10530.46;2435.73;-5.030
10535.45;2435.45;-5.024
10540.43;2435.43;-5.020
10545.41;2435.52;-5.030
10550.40;2435.49;-5.026
10555.38;2435.35;-5.024
10560.37;2435.03;-5.020
10565.35;2434.96;-5.020
10570.34;2434.93;-5.016
10575.32;2434.78;-5.014
10580.31;2435.23;-5.020
10585.29;2435.23;-5.020
10590.28;2435.41;-5.020
10595.26;2435.41;-5.020
10600.19;2435.50;-5.030
10605.41;2435.20;-5.020
10610.38;2435.00;-5.020
10615.34;2434.99;-5.020
10620.30;2434.69;-5.010
10625.27;2434.24;-5.000
10630.21;2434.04;-5.000
10635.19;2433.65;-4.990
10640.18;2433.86;-5.000
10645.16;2433.84;-5.000
10650.15;2434.04;-5.000
10655.13;2433.75;-5.000
10660.12;2433.92;-5.000
10665.10;2433.85;-5.000
10670.09;2433.68;-4.994
10675.07;2433.51;-4.990
10680.06;2433.35;-4.990
10685.04;2433.30;-4.990
10690.02;2433.12;-4.984
10695.01;2433.24;-4.990
10700.28;2433.25;-4.990
10705.26;2432.60;-4.980
10710.24;2432.50;-4.970
10715.23;2432.05;-4.970
10720.18;2431.90;-4.960
10725.14;2431.80;-4.960
10730.13;2431.55;-4.960
10735.09;2431.40;-4.950
10740.04;2431.15;-4.950
10745.28;2431.15;-4.950
10750.24;2431.05;-4.950
10755.22;2431.25;-4.950
10760.19;2431.65;-4.960
10765.13;2431.90;-4.960
10770.12;2432.00;-4.970
10775.08;2432.30;-4.970
10780.03;2432.55;-4.970
10785.01;2432.70;-4.980
10790.00;2432.70;-4.980
